Common_RowID,feature_layer,y_true,y_pred_mean,seed_count,abs_error
963,2D-Elec,-0.7242641060138514,-0.6080545067787171,20,0.1162095992351343
963,2D-Min,-0.7242641060138514,-0.6166973382234573,20,0.10756676779039409
963,CAT-Solv-47,-0.7242641060138514,-0.48234483152627944,20,0.24191927448757194
963,Sigma-Solv,-0.7242641060138514,-0.5773332595825196,20,0.1469308464313318
964,2D-Elec,-0.6794120477097328,-0.5556948348879814,20,0.12371721282175141
964,2D-Min,-0.6794120477097328,-0.5693946406245232,20,0.11001740708520968
964,CAT-Solv-47,-0.6794120477097328,-0.4441811293363571,20,0.23523091837337573
964,Sigma-Solv,-0.6794120477097328,-0.5253774896264076,20,0.15403455808332522
965,2D-Elec,-0.6335341333219154,-0.5241930469870567,20,0.10934108633485873
965,2D-Min,-0.6335341333219154,-0.5464998617768287,20,0.0870342715450867
965,CAT-Solv-47,-0.6335341333219154,-0.43169199079275133,20,0.2018421425291641
965,Sigma-Solv,-0.6335341333219154,-0.501904422044754,20,0.1316297112771614
966,2D-Elec,-0.585870036804785,-0.5015984952449799,20,0.0842715415598051
966,2D-Min,-0.585870036804785,-0.5062960088253021,20,0.07957402797948288
966,CAT-Solv-47,-0.585870036804785,-0.3764027863740921,20,0.20946725043069292
966,Sigma-Solv,-0.585870036804785,-0.46435369849205016,20,0.12151633831273484
967,2D-Elec,-0.5433888060625882,-0.4503258243203163,20,0.0930629817422719
967,2D-Min,-0.5433888060625882,-0.4378672942519188,20,0.10552151181066943
967,CAT-Solv-47,-0.5433888060625882,-0.3224788337945938,20,0.22090997226799441
967,Sigma-Solv,-0.5433888060625882,-0.41033747494220735,20,0.13305133112038087
988,2D-Elec,0.4702359681805794,-0.1345636481419205,20,0.6047996163224999
988,2D-Min,0.4702359681805794,-0.515803961455822,20,0.9860399296364013
988,CAT-Solv-47,0.4702359681805794,0.006292084488086405,20,0.463943883692493
988,Sigma-Solv,0.4702359681805794,-0.057856272743083505,20,0.5280922409236629
989,2D-Elec,0.4784826460560164,-0.08368586152791972,20,0.5621685075839361
989,2D-Min,0.4784826460560164,-0.46716554313898084,20,0.9456481891949973
989,CAT-Solv-47,0.4784826460560164,0.04963646875694392,20,0.4288461772990725
989,Sigma-Solv,0.4784826460560164,0.007802520669065395,20,0.47068012538695103
990,2D-Elec,0.4957093025174495,-0.004579067276790733,20,0.5002883697942402
990,2D-Min,0.4957093025174495,-0.41001578122377397,20,0.9057250837412234
990,CAT-Solv-47,0.4957093025174495,0.1128389695048099,20,0.3828703330126396
990,Sigma-Solv,0.4957093025174495,0.02572778847534208,20,0.4699815140421074
991,2D-Elec,0.5143285857073514,0.020243581268005066,20,0.49408500443934633
991,2D-Min,0.5143285857073514,-0.36810831055045123,20,0.8824368962578026
991,CAT-Solv-47,0.5143285857073514,0.13335750052938233,20,0.38097108517796907
991,Sigma-Solv,0.5143285857073514,0.05929117505438623,20,0.45503741065296516
992,2D-Elec,0.5288433528677553,0.06934768322389571,20,0.45949566964385957
992,2D-Min,0.5288433528677553,-0.33040927276015275,20,0.859252625627908
992,CAT-Solv-47,0.5288433528677553,0.15902997832745308,20,0.3698133745403022
992,Sigma-Solv,0.5288433528677553,0.08174332631751892,20,0.4471000265502364
993,2D-Elec,0.5403879681960287,0.14235882707871492,20,0.3980291411173138
993,2D-Min,0.5403879681960287,-0.2640390075743198,20,0.8044269757703486
993,CAT-Solv-47,0.5403879681960287,0.21430500075221057,20,0.32608296744381815
993,Sigma-Solv,0.5403879681960287,0.13995761126279826,20,0.4004303569332305
994,2D-Elec,0.5500014117447193,0.19286878490820522,20,0.35713262683651403
994,2D-Min,0.5500014117447193,-0.22930311933159825,20,0.7793045310763176
994,CAT-Solv-47,0.5500014117447193,0.24498692005872721,20,0.30501449168599204
994,Sigma-Solv,0.5500014117447193,0.1823123466223478,20,0.3676890651223715
995,2D-Elec,0.5667410749307179,0.21223242478445167,20,0.3545086501462662
995,2D-Min,0.5667410749307179,-0.21887079551815983,20,0.7856118704488777
995,CAT-Solv-47,0.5667410749307179,0.23690604157745834,20,0.3298350333532596
995,Sigma-Solv,0.5667410749307179,0.18945162445306774,20,0.37728945047765017
996,2D-Elec,0.582564903950069,0.21364512182772155,20,0.36891978212234744
996,2D-Min,0.582564903950069,-0.20651785172522064,20,0.7890827556752896
996,CAT-Solv-47,0.582564903950069,0.2508443605154752,20,0.3317205434345938
996,Sigma-Solv,0.582564903950069,0.18988204225897787,20,0.3926828616910911
997,2D-Elec,0.5983867455472762,0.22868849337100983,20,0.3696982521762664
997,2D-Min,0.5983867455472762,-0.15179231690708544,20,0.7501790624543616
997,CAT-Solv-47,0.5983867455472762,0.25813724100589747,20,0.34024950454137876
997,Sigma-Solv,0.5983867455472762,0.2106717921793461,20,0.38771495336793016
1017,2D-Elec,-1.0553589685689122,-1.2678207755088806,20,0.2124618069399684
1017,2D-Min,-1.0553589685689122,-0.9192162349820137,20,0.13614273358689855
1017,CAT-Solv-47,-1.0553589685689122,-1.1871055722236634,20,0.13174660365475122
1017,Sigma-Solv,-1.0553589685689122,-1.2011975735425948,20,0.14583860497368262
1018,2D-Elec,-0.9826711478646676,-1.1958714962005614,20,0.21320034833589385
1018,2D-Min,-0.9826711478646676,-0.8824549108743668,20,0.1002162369903008
1018,CAT-Solv-47,-0.9826711478646676,-1.1029354989528657,20,0.12026435108819811
1018,Sigma-Solv,-0.9826711478646676,-1.1343138188123703,20,0.15164267094770267
1019,2D-Elec,-0.9085339102422996,-1.1508334785699845,20,0.24229956832768496
1019,2D-Min,-0.9085339102422996,-0.8373960018157959,20,0.0711379084265037
1019,CAT-Solv-47,-0.9085339102422996,-1.0651594251394272,20,0.15662551489712762
1019,Sigma-Solv,-0.9085339102422996,-1.0847185522317886,20,0.17618464198948902
1020,2D-Elec,-0.8334708301268587,-1.1296678543090821,20,0.2961970241822234
1020,2D-Min,-0.8334708301268587,-0.8067012950778008,20,0.02676953504905799
1020,CAT-Solv-47,-0.8334708301268587,-1.0046422481536865,20,0.17117141802682778
1020,Sigma-Solv,-0.8334708301268587,-1.0343573480844497,20,0.20088651795759094
1021,2D-Elec,-0.7611075334206658,-1.064605164527893,20,0.3034976311072273
1021,2D-Min,-0.7611075334206658,-0.7779457807540894,20,0.01683824733342354
1021,CAT-Solv-47,-0.7611075334206658,-0.9360286653041839,20,0.1749211318835181
1021,Sigma-Solv,-0.7611075334206658,-0.9661679625511169,20,0.20506042913045108
1022,2D-Elec,-0.692894569445799,-1.0267549514770509,20,0.3338603820312519
1022,2D-Min,-0.692894569445799,-0.7361607193946839,20,0.04326614994888489
1022,CAT-Solv-47,-0.692894569445799,-0.8800675988197326,20,0.18717302937393365
1022,Sigma-Solv,-0.692894569445799,-0.9185997039079666,20,0.22570513446216767
1023,2D-Elec,-0.6266378943772193,-0.9712389230728149,20,0.3446010286955956
1023,2D-Min,-0.6266378943772193,-0.7216389790177345,20,0.09500108464051527
1023,CAT-Solv-47,-0.6266378943772193,-0.8277837723493576,20,0.20114587797213834
1023,Sigma-Solv,-0.6266378943772193,-0.851955509185791,20,0.2253176148085717
1024,2D-Elec,-0.5611734894907403,-0.9173771888017654,20,0.35620369931102513
1024,2D-Min,-0.5611734894907403,-0.6914127230644226,20,0.13023923357368228
1024,CAT-Solv-47,-0.5611734894907403,-0.7723895087838173,20,0.21121601929307698
1024,Sigma-Solv,-0.5611734894907403,-0.7975477784872055,20,0.23637428899646518
1309,2D-Elec,-3.8031893603761406,-3.2312870383262635,20,0.5719023220498771
1309,2D-Min,-3.8031893603761406,-1.9726620316505432,20,1.8305273287255974
1309,CAT-Solv-47,-3.8031893603761406,-3.60222350358963,20,0.2009658567865107
1309,Sigma-Solv,-3.8031893603761406,-3.4090888142585754,20,0.3941005461175653
1310,2D-Elec,-3.59976350391605,-3.267517602443695,20,0.3322459014723549
1310,2D-Min,-3.59976350391605,-1.9834650039672852,20,1.6162984999487648
1310,CAT-Solv-47,-3.59976350391605,-3.6574724316596985,20,0.05770892774364844
1310,Sigma-Solv,-3.59976350391605,-3.4266841411590576,20,0.17307936275699243
1311,2D-Elec,-3.234336693681223,-3.2912651777267454,20,0.05692848404552242
1311,2D-Min,-3.234336693681223,-1.9559297502040862,20,1.2784069434771368
1311,CAT-Solv-47,-3.234336693681223,-3.6860939502716064,20,0.45175725659038335
1311,Sigma-Solv,-3.234336693681223,-3.4542146801948546,20,0.21987798651363155
1312,2D-Elec,-2.819825816823023,-3.1626216173171997,20,0.3427958004941769
1312,2D-Min,-2.819825816823023,-1.8224787175655366,20,0.9973470992574862
1312,CAT-Solv-47,-2.819825816823023,-3.491406965255737,20,0.6715811484327143
1312,Sigma-Solv,-2.819825816823023,-3.267072069644928,20,0.447246252821905
1411,2D-Elec,-1.2401919480455474,-1.5754968583583833,20,0.3353049103128358
1411,2D-Min,-1.2401919480455474,-1.4330009698867798,20,0.1928090218412324
1411,CAT-Solv-47,-1.2401919480455474,-1.538907343149185,20,0.29871539510363765
1411,Sigma-Solv,-1.2401919480455474,-1.5774229764938354,20,0.337231028448288
1412,2D-Elec,-1.2264460912609376,-1.4946186602115632,20,0.2681725689506256
1412,2D-Min,-1.2264460912609376,-1.3647188663482666,20,0.13827277508732894
1412,CAT-Solv-47,-1.2264460912609376,-1.4735633790493012,20,0.24711728778836362
1412,Sigma-Solv,-1.2264460912609376,-1.5195526003837585,20,0.2931065091228209
1413,2D-Elec,-1.212504210869023,-1.4135007679462432,20,0.2009965570772203
1413,2D-Min,-1.212504210869023,-1.3095203161239624,20,0.09701610525493942
1413,CAT-Solv-47,-1.212504210869023,-1.4231491088867188,20,0.21064489801769581
1413,Sigma-Solv,-1.212504210869023,-1.4559101045131684,20,0.24340589364414544
1414,2D-Elec,-1.1962697307948091,-1.364614862203598,20,0.16834513140878893
1414,2D-Min,-1.1962697307948091,-1.2617456793785096,20,0.06547594858370043
1414,CAT-Solv-47,-1.1962697307948091,-1.368528550863266,20,0.17225882006845694
1414,Sigma-Solv,-1.1962697307948091,-1.3999711871147156,20,0.20370145631990644
1415,2D-Elec,-1.1841899018971616,-1.29988072514534,20,0.11569082324817836
1415,2D-Min,-1.1841899018971616,-1.2175635993480682,20,0.03337369745090668
1415,CAT-Solv-47,-1.1841899018971616,-1.3188721358776092,20,0.13468223398044765
1415,Sigma-Solv,-1.1841899018971616,-1.3368005990982055,20,0.15261069720104392
1416,2D-Elec,-1.1738863554502588,-1.2462831139564514,20,0.07239675850619265
1416,2D-Min,-1.1738863554502588,-1.186602032184601,20,0.012715676734342152
1416,CAT-Solv-47,-1.1738863554502588,-1.2505114138126374,20,0.07662505836237865
1416,Sigma-Solv,-1.1738863554502588,-1.2650354206562042,20,0.09114906520594546
1417,2D-Elec,-1.1606753519627886,-1.2101319074630736,20,0.04945655550028505
1417,2D-Min,-1.1606753519627886,-1.171695250272751,20,0.011019898309962306
1417,CAT-Solv-47,-1.1606753519627886,-1.1884317278862,20,0.027756375923411403
1417,Sigma-Solv,-1.1606753519627886,-1.2080405712127686,20,0.04736521924998005
1418,2D-Elec,-1.1492290579194775,-1.1816743284463882,20,0.03244527052691071
1418,2D-Min,-1.1492290579194775,-1.154493322968483,20,0.005264265049005568
1418,CAT-Solv-47,-1.1492290579194775,-1.1654248237609863,20,0.016195765841508836
1418,Sigma-Solv,-1.1492290579194775,-1.1692151129245758,20,0.019986055005098313
1698,2D-Elec,-1.228859040071948,-0.7211886674165726,20,0.5076703726553753
1698,2D-Min,-1.228859040071948,-0.3483425883576274,20,0.8805164517143205
1698,CAT-Solv-47,-1.228859040071948,-0.49366096779704094,20,0.735198072274907
1698,Sigma-Solv,-1.228859040071948,-0.3030845841392874,20,0.9257744559326605
1699,2D-Elec,-1.1721590130269943,-0.6092340067029,20,0.5629250063240944
1699,2D-Min,-1.1721590130269943,-0.3548510868102312,20,0.8173079262167631
1699,CAT-Solv-47,-1.1721590130269943,-0.46919227577745914,20,0.7029667372495352
1699,Sigma-Solv,-1.1721590130269943,-0.20731936227530237,20,0.964839650751692
1700,2D-Elec,-1.118280384405097,-0.5936937466263771,20,0.5245866377787199
1700,2D-Min,-1.118280384405097,-0.3318688054569065,20,0.7864115789481905
1700,CAT-Solv-47,-1.118280384405097,-0.44688628017902376,20,0.6713941042260733
1700,Sigma-Solv,-1.118280384405097,-0.1938733488321304,20,0.9244070355729667
1701,2D-Elec,-1.0678000439815525,-0.5475844725966453,20,0.5202155713849071
1701,2D-Min,-1.0678000439815525,-0.33565088408067817,20,0.7321491599008743
1701,CAT-Solv-47,-1.0678000439815525,-0.4197043363004923,20,0.6480957076810602
1701,Sigma-Solv,-1.0678000439815525,-0.18278325535356996,20,0.8850167886279825
1702,2D-Elec,-0.9909575478690316,-0.5134032100439072,20,0.47755433782512435
1702,2D-Min,-0.9909575478690316,-0.3102647833526134,20,0.6806927645164181
1702,CAT-Solv-47,-0.9909575478690316,-0.40245573222637177,20,0.5885018156426598
1702,Sigma-Solv,-0.9909575478690316,-0.22254334278404708,20,0.7684142050849845
1703,2D-Elec,-2.6876811059927492,-0.9888775736093521,20,1.6988035323833972
1703,2D-Min,-2.6876811059927492,-0.6379487916827202,20,2.0497323143100292
1703,CAT-Solv-47,-2.6876811059927492,-1.5392024517059326,20,1.1484786542868166
1703,Sigma-Solv,-2.6876811059927492,-1.089166808128357,20,1.5985142978643923
1704,2D-Elec,-2.5352776086829465,-0.9650837808847428,20,1.5701938277982037
1704,2D-Min,-2.5352776086829465,-0.7025380730628967,20,1.8327395356200498
1704,CAT-Solv-47,-2.5352776086829465,-1.5303101003170014,20,1.004967508365945
1704,Sigma-Solv,-2.5352776086829465,-1.0763984084129334,20,1.458879200270013
1705,2D-Elec,-2.374225004176719,-0.9372125089168548,20,1.4370124952598642
1705,2D-Min,-2.374225004176719,-0.7305289566516876,20,1.6436960475250313
1705,CAT-Solv-47,-2.374225004176719,-1.5109364867210389,20,0.8632885174556801
1705,Sigma-Solv,-2.374225004176719,-1.0870992511510849,20,1.2871257530256341
1706,2D-Elec,-2.242350667040206,-0.9089463859796524,20,1.3334042810605533
1706,2D-Min,-2.242350667040206,-0.7455262273550034,20,1.4968244396852024
1706,CAT-Solv-47,-2.242350667040206,-1.437026858329773,20,0.8053238087104329
1706,Sigma-Solv,-2.242350667040206,-1.0494987934827804,20,1.1928518735574254
1707,2D-Elec,-2.028116929175731,-0.8133286654949188,20,1.214788263680812
1707,2D-Min,-2.028116929175731,-0.6876753017306327,20,1.340441627445098
1707,CAT-Solv-47,-2.028116929175731,-1.2692248463630675,20,0.7588920828126633
1707,Sigma-Solv,-2.028116929175731,-0.9272164911031723,20,1.1009004380725584
1808,2D-Elec,0.2954805303398199,-0.36894603036344054,20,0.6644265607032604
1808,2D-Min,0.2954805303398199,0.013809549342840895,20,0.281670980996979
1808,CAT-Solv-47,0.2954805303398199,0.10928448465419931,20,0.1861960456856206
1808,Sigma-Solv,0.2954805303398199,0.1926547465380281,20,0.1028257838017918
1809,2D-Elec,0.3581571077086902,-0.25686996178701516,20,0.6150270694957054
1809,2D-Min,0.3581571077086902,0.0668934787507169,20,0.2912636289579733
1809,CAT-Solv-47,0.3581571077086902,0.15401332294568418,20,0.20414378476300601
1809,Sigma-Solv,0.3581571077086902,0.23820306309498843,20,0.11995404461370177
1810,2D-Elec,0.4286261139166107,-0.18041041758842763,20,0.6090365315050383
1810,2D-Min,0.4286261139166107,0.12226508667226879,20,0.3063610272443419
1810,CAT-Solv-47,0.4286261139166107,0.185346152074635,20,0.2432799618419757
1810,Sigma-Solv,0.4286261139166107,0.24409020850434898,20,0.18453590541226172
1811,2D-Elec,0.5010100708372596,-0.1544095226563513,20,0.6554195934936109
1811,2D-Min,0.5010100708372596,0.1292661699466407,20,0.3717439008906189
1811,CAT-Solv-47,0.5010100708372596,0.18650197815150021,20,0.31450809268575936
1811,Sigma-Solv,0.5010100708372596,0.2561519617913291,20,0.24485810904593047
1812,2D-Elec,0.5637343441943437,-0.13111598775722083,20,0.6948503319515644
1812,2D-Min,0.5637343441943437,0.14648997709155082,20,0.41724436710279283
1812,CAT-Solv-47,0.5637343441943437,0.23243639152497053,20,0.3312979526693731
1812,Sigma-Solv,0.5637343441943437,0.29620986357331275,20,0.2675244806210309
1813,2D-Elec,0.6266229375606448,-0.09854062958620488,20,0.7251635671468497
1813,2D-Min,0.6266229375606448,0.16494779568165538,20,0.4616751418789894
1813,CAT-Solv-47,0.6266229375606448,0.2720666835084557,20,0.3545562540521891
1813,Sigma-Solv,0.6266229375606448,0.3004894175566733,20,0.3261335200039715
1814,2D-Elec,0.6941490873832553,-0.07733282689005136,20,0.7714819142733067
1814,2D-Min,0.6941490873832553,0.18027529772371048,20,0.5138737896595449
1814,CAT-Solv-47,0.6941490873832553,0.27101978724822395,20,0.42312930013503136
1814,Sigma-Solv,0.6941490873832553,0.3448713390156627,20,0.3492777483675926
1815,2D-Elec,0.7548459181102427,-0.013783526094630353,20,0.7686294442048731
1815,2D-Min,0.7548459181102427,0.20718317497521638,20,0.5476627431350263
1815,CAT-Solv-47,0.7548459181102427,0.3278740227688104,20,0.4269718953414323
1815,Sigma-Solv,0.7548459181102427,0.385662455484271,20,0.3691834626259717
1816,2D-Elec,0.8179634599996142,0.0709313133265823,20,0.7470321466730319
1816,2D-Min,0.8179634599996142,0.2696700579952448,20,0.5482934020043694
1816,CAT-Solv-47,0.8179634599996142,0.3801637880504131,20,0.43779967194920105
1816,Sigma-Solv,0.8179634599996142,0.44907536953687666,20,0.3688880904627375
1817,2D-Elec,0.8898690119100651,0.1667751977685839,20,0.7230938141414811
1817,2D-Min,0.8898690119100651,0.3642554629594087,20,0.5256135489506564
1817,CAT-Solv-47,0.8898690119100651,0.44901010864414276,20,0.4408589032659223
1817,Sigma-Solv,0.8898690119100651,0.5123292595148087,20,0.3775397523952564
2168,2D-Elec,-3.606136132532512,-1.384209531545639,20,2.2219266009868726
2168,2D-Min,-3.606136132532512,-1.69264914393425,20,1.913486988598262
2168,CAT-Solv-47,-3.606136132532512,-1.6448546469211578,20,1.961281485611354
2168,Sigma-Solv,-3.606136132532512,-1.5173177003860474,20,2.0888184321464642
2169,2D-Elec,-3.3561756166126573,-1.353116077184677,20,2.00305953942798
2169,2D-Min,-3.3561756166126573,-1.6106814980506896,20,1.7454941185619677
2169,CAT-Solv-47,-3.3561756166126573,-1.5069287419319153,20,1.849246874680742
2169,Sigma-Solv,-3.3561756166126573,-1.4334138929843903,20,1.922761723628267
2170,2D-Elec,-3.143581842826553,-1.297831755876541,20,1.845750086950012
2170,2D-Min,-3.143581842826553,-1.5432241678237915,20,1.6003576750027617
2170,CAT-Solv-47,-3.143581842826553,-1.4723946928977967,20,1.6711871499287565
2170,Sigma-Solv,-3.143581842826553,-1.3841390490531922,20,1.759442793773361
2171,2D-Elec,-2.8930043755797743,-1.213560476899147,20,1.6794438986806273
2171,2D-Min,-2.8930043755797743,-1.4364885956048965,20,1.4565157799748778
2171,CAT-Solv-47,-2.8930043755797743,-1.3990539610385895,20,1.4939504145411848
2171,Sigma-Solv,-2.8930043755797743,-1.3534308642148971,20,1.5395735113648772
2172,2D-Elec,-2.679314619914265,-1.1649850964546205,20,1.5143295234596446
2172,2D-Min,-2.679314619914265,-1.3275724619626998,20,1.3517421579515652
2172,CAT-Solv-47,-2.679314619914265,-1.2783364236354828,20,1.4009781962787822
2172,Sigma-Solv,-2.679314619914265,-1.2786655187606812,20,1.4006491011535838
2173,2D-Elec,-2.4869895490964744,-1.0338067620992661,20,1.4531827869972083
2173,2D-Min,-2.4869895490964744,-1.219116997718811,20,1.2678725513776634
2173,CAT-Solv-47,-2.4869895490964744,-1.1845795392990113,20,1.3024100097974631
2173,Sigma-Solv,-2.4869895490964744,-1.1791876822710037,20,1.3078018668254707
2174,2D-Elec,-2.2908092849595665,-0.9599513709545135,20,1.330857914005053
2174,2D-Min,-2.2908092849595665,-1.1347749203443527,20,1.1560343646152138
2174,CAT-Solv-47,-2.2908092849595665,-1.0861220210790634,20,1.204687263880503
2174,Sigma-Solv,-2.2908092849595665,-1.124161532521248,20,1.1666477524383185
2175,2D-Elec,-2.108948369014269,-0.871487694978714,20,1.2374606740355552
2175,2D-Min,-2.108948369014269,-1.069681879878044,20,1.039266489136225
2175,CAT-Solv-47,-2.108948369014269,-0.9729812890291214,20,1.1359670799851478
2175,Sigma-Solv,-2.108948369014269,-1.055888941884041,20,1.0530594271302283
2176,2D-Elec,-1.952937991735644,-0.7592821672558785,20,1.1936558244797655
2176,2D-Min,-1.952937991735644,-0.964824092388153,20,0.9881138993474909
2176,CAT-Solv-47,-1.952937991735644,-0.8663868129253387,20,1.0865511788103053
2176,Sigma-Solv,-1.952937991735644,-0.939902463555336,20,1.0130355281803078
2177,2D-Elec,-1.798518491407148,-0.6782440692186356,20,1.1202744221885124
2177,2D-Min,-1.798518491407148,-0.8906904175877571,20,0.9078280738193908
2177,CAT-Solv-47,-1.798518491407148,-0.8148893922567367,20,0.9836290991504112
2177,Sigma-Solv,-1.798518491407148,-0.8732297569513321,20,0.9252887344558158
2297,2D-Elec,-2.07740322431052,-1.353384792804718,20,0.7240184315058018
2297,2D-Min,-2.07740322431052,-0.8838193416595459,20,1.193583882650974
2297,CAT-Solv-47,-2.07740322431052,-1.081977316737175,20,0.9954259075733449
2297,Sigma-Solv,-2.07740322431052,-1.077850565314293,20,0.9995526589962269
2298,2D-Elec,-1.907526200834701,-1.293354132771492,20,0.614172068063209
2298,2D-Min,-1.907526200834701,-0.8375754952430725,20,1.0699507055916284
